tp_label,stage,rank,category,sub_kernel,total_time_us,call_count,avg_time_us
mi355x_isl100k,DECODE,3,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::BinaryFunctor<c...",6651.9,1584,4.2
mi355x_isl100k,DECODE,3,Other,"void kn_mla_reduce_v1<MlaReduceKernelV1Traits<512, 64, 4>, float, std::bfloat...",5085.2,330,15.4
mi355x_isl100k,DECODE,3,Other,mscclKernel_Sum_hip_bfloat16_LL_false,4640.3,330,14.1
mi355x_isl100k,DECODE,3,Other,void at::native::,3703.0,858,4.3
mi355x_isl100k,DECODE,3,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::CUDAFunctor_add...",3402.4,792,4.3
mi355x_isl100k,DECODE,3,Other,"void at::native::_scatter_gather_elementwise_kernel<256, 4, at::native::_cuda...",2745.8,660,4.2
mi355x_isl100k,DECODE,3,Other,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kerne...",2681.5,792,3.4
mi355x_isl100k,DECODE,3,Other,_prepare_dflash_inputs_kernel.kd,2526.7,66,38.3
mi355x_isl100k,DECODE,3,Other,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_ker...",1872.7,462,4.1
mi355x_isl100k,DECODE,3,Other,"void splitk_reduce_kernel<16, 64, std::bfloat16_t, false, std::bfloat16_t, true>",1858.8,396,4.7
mi355x_isl100k,DECODE,3,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSe...",1628.3,396,4.1
mi355x_isl100k,DECODE,3,Other,void rocprim::ROCPRIM_400200_NS::detail::trampoline_kernel<rocprim::ROCPRIM_4...,1626.7,396,4.1
mi355x_isl100k,DECODE,3,Other,void ,1600.0,396,4.0
mi355x_isl100k,DECODE,3,Other,kernel.kd,1411.5,330,4.3
mi355x_isl100k,DECODE,3,Other,void vllm::kimi_k3_fused_ops::fusedKimiK3MLADecodeQConcatKVCacheKernel<c10::B...,1256.1,330,3.8
mi355x_isl100k,DECODE,3,Other,void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctorOnSelf_ad...,832.1,198,4.2
mi355x_isl100k,DECODE,3,Other,_expand_page_indices_kernel.kd,819.2,198,4.1
mi355x_isl100k,DECODE,3,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::",778.6,198,3.9
mi355x_isl100k,DECODE,3,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<i...",772.4,198,3.9
mi355x_isl100k,DECODE,3,Other,_rejection_kernel.kd,625.9,66,9.5
mi355x_isl100k,DECODE,3,Other,"void at::native::vectorized_gather_kernel<16, long>",606.2,132,4.6
mi355x_isl100k,DECODE,3,Other,__amd_rocclr_fillBufferAligned.kd,566.4,132,4.3
mi355x_isl100k,DECODE,3,Other,_dcp_local_seq_lens_kernel.kd,557.5,132,4.2
mi355x_isl100k,DECODE,3,Other,"void at::native::vectorized_elementwise_kernel<2, at::native::CUDAFunctorOnSe...",543.1,132,4.1
mi355x_isl100k,DECODE,3,Other,_bias_kernel.kd,509.2,66,7.7
mi355x_isl100k,DECODE,3,Other,_compute_local_logits_stats_kernel.kd,463.7,66,7.0
mi355x_isl100k,DECODE,3,Other,void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<int>...,415.2,198,2.1
mi355x_isl100k,DECODE,3,Other,_compute_slot_mappings_kernel.kd,372.4,66,5.6
mi355x_isl100k,DECODE,3,Other,_scatter_num_accepted_kernel.kd,364.3,66,5.5
mi355x_isl100k,DECODE,3,Other,_post_update_kernel.kd,353.1,66,5.3
mi355x_isl100k,DECODE,3,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16tofloat...",323.9,66,4.9
mi355x_isl100k,DECODE,3,Other,_gather_block_tables_kernel.kd,299.7,66,4.5
mi355x_isl100k,DECODE,3,Other,preprocess_mamba_align_fused_kernel.kd,289.0,66,4.4
mi355x_isl100k,DECODE,3,Other,_prepare_pos_seq_lens_kernel.kd,288.7,66,4.4
mi355x_isl100k,DECODE,3,Other,"void vllm::rms_norm_kernel<c10::BFloat16, 8, 3, true>",282.2,66,4.3
mi355x_isl100k,DECODE,3,Other,"void vllm::rotary_embedding_kernel<c10::BFloat16, float, false>",278.9,66,4.2
mi355x_isl100k,DECODE,3,Other,postprocess_mamba_fused_kernel.kd,275.5,66,4.2
mi355x_isl100k,DECODE,3,Other,precopy_mamba_align_fused_kernel.kd,272.7,66,4.1
mi355x_isl100k,DECODE,3,Other,_expand_idx_mapping_kernel.kd,176.4,66,2.7
mi355x_isl100k,DECODE,3,Sampling,Sampling,2990.4,726,4.1
mi355x_isl100k,DECODE,3,Sampling,ArgMax/Reduce,2400.7,462,5.2
mi355x_isl100k,DECODE,3,Triton Fused,Triton fused op,6215.0,1716,3.6
mi355x_isl100k,DECODE,4,Activation,SiLU/SwiGLU,2529.9,330,7.7
mi355x_isl100k,DECODE,4,Attention,MLA attn residual,100739.2,12342,8.2
mi355x_isl100k,DECODE,4,Communication,CustomAR 2-stage,107329.8,13068,8.2
mi355x_isl100k,DECODE,4,Communication,CustomAR 1-stage,55070.2,6072,9.1
mi355x_isl100k,DECODE,4,Communication,NCCL/RCCL,36015.7,2046,17.6
mi355x_isl100k,DECODE,4,GEMM,hipBLASLt (Cijk),257924.4,22110,11.7
mi355x_isl100k,DECODE,4,GEMM,AITER hgemm bf16,247981.0,29898,8.3
mi355x_isl100k,DECODE,4,GEMM,AITER flydsl MoE,156330.9,6072,25.7
mi355x_isl100k,DECODE,4,GEMM,AITER wfp4 batched,15634.0,3168,4.9
mi355x_isl100k,DECODE,4,GEMM,rocBLAS splitK,9879.0,462,21.4
mi355x_isl100k,DECODE,4,KDA Linear Attn,KDA gated-delta,90680.3,4554,19.9
mi355x_isl100k,DECODE,4,KDA Linear Attn,KDA conv1d,25953.0,4554,5.7
mi355x_isl100k,DECODE,4,Memory,Fill,2376.8,528,4.5
mi355x_isl100k,DECODE,4,MoE Routing,MoE sort mxfp4,105379.3,18216,5.8
mi355x_isl100k,DECODE,4,MoE Routing,AITER grouped_topk,71505.8,6072,11.8
mi355x_isl100k,DECODE,4,Normalization,Add+RMSNorm+quant,30207.9,6930,4.4
mi355x_isl100k,DECODE,4,Normalization,LayerNorm,19212.7,4554,4.2
mi355x_isl100k,DECODE,4,Normalization,RMSNorm,6739.4,1584,4.3
mi355x_isl100k,DECODE,4,Other,gemm2_a4w4_port_hmax8192_imax8192_bm32_bn128_bk128_atomic_a8_g2ks2_bhoist_apf...,91458.0,6072,15.1
mi355x_isl100k,DECODE,4,Other,_ZN5aiter45mla_a8w8_qh32_qseqlen4_gqaratio32_lse_cprr_psE.kd,73642.7,1914,38.5
mi355x_isl100k,DECODE,4,Other,"void kn_mla_reduce_v1<MlaReduceKernelV1Traits<512, 128, 1>, float, std::bfloa...",27265.9,1584,17.2
mi355x_isl100k,DECODE,4,Other,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_ker...",26300.9,5478,4.8
mi355x_isl100k,DECODE,4,Other,void vllm::situ_and_mul_kernel<c10::BFloat16>,25628.4,6138,4.2
mi355x_isl100k,DECODE,4,Other,mscclKernel_Sum_hip_bfloat16_Simple_false,24173.2,1584,15.3
mi355x_isl100k,DECODE,4,Other,__amd_rocclr_copyBuffer.kd,18061.7,4554,4.0
mi355x_isl100k,DECODE,4,Other,"void kn_get_mla_metadata_v1_2<MlaMetadataV12Traits<128, true, 0, true, false> >",14288.9,198,72.2
mi355x_isl100k,DECODE,4,Other,_dcp_a2a_pack_send_kernel.kd,11765.5,1914,6.1
mi355x_isl100k,DECODE,4,Other,_dcp_a2a_unpack_combine_kernel.kd,8742.1,1914,4.6
mi355x_isl100k,DECODE,4,Other,"void gemm_a16w16_flatmm_splitk_kernel<opus_flatmm_splitk_traits_gfx950<256, o...",8426.0,396,21.3
mi355x_isl100k,DECODE,4,Other,"void vllm::concat_and_cache_mla_kernel<__hip_bfloat16, unsigned char, ",8243.5,1914,4.3
mi355x_isl100k,DECODE,4,Other,_ZN5aiter37bf16gemm_fp32bf16_tn_32x64_pf3_splitkE.kd,6951.8,660,10.5
mi355x_isl100k,DECODE,4,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::sigmoid_kernel_...",6543.0,1584,4.1
mi355x_isl100k,DECODE,4,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::BinaryFunctor<c...",6459.3,1584,4.1
mi355x_isl100k,DECODE,4,Other,"void kn_mla_reduce_v1<MlaReduceKernelV1Traits<512, 64, 4>, float, std::bfloat...",5036.1,330,15.3
mi355x_isl100k,DECODE,4,Other,mscclKernel_Sum_hip_bfloat16_LL_false,4660.8,330,14.1
mi355x_isl100k,DECODE,4,Other,void at::native::,3729.9,858,4.3
mi355x_isl100k,DECODE,4,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::CUDAFunctor_add...",3388.2,792,4.3
mi355x_isl100k,DECODE,4,Other,"void at::native::_scatter_gather_elementwise_kernel<256, 4, at::native::_cuda...",2748.5,660,4.2
mi355x_isl100k,DECODE,4,Other,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kerne...",2616.3,792,3.3
mi355x_isl100k,DECODE,4,Other,_prepare_dflash_inputs_kernel.kd,2527.4,66,38.3
mi355x_isl100k,DECODE,4,Other,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_ker...",1860.9,462,4.0
mi355x_isl100k,DECODE,4,Other,"void splitk_reduce_kernel<16, 64, std::bfloat16_t, false, std::bfloat16_t, true>",1860.4,396,4.7
mi355x_isl100k,DECODE,4,Other,void rocprim::ROCPRIM_400200_NS::detail::trampoline_kernel<rocprim::ROCPRIM_4...,1617.5,396,4.1
mi355x_isl100k,DECODE,4,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSe...",1609.9,396,4.1
mi355x_isl100k,DECODE,4,Other,void ,1604.5,396,4.1
mi355x_isl100k,DECODE,4,Other,kernel.kd,1416.3,330,4.3
mi355x_isl100k,DECODE,4,Other,void vllm::kimi_k3_fused_ops::fusedKimiK3MLADecodeQConcatKVCacheKernel<c10::B...,1279.0,330,3.9
mi355x_isl100k,DECODE,4,Other,void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctorOnSelf_ad...,865.8,198,4.4
mi355x_isl100k,DECODE,4,Other,_expand_page_indices_kernel.kd,821.4,198,4.1
mi355x_isl100k,DECODE,4,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<i...",783.0,198,4.0
mi355x_isl100k,DECODE,4,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::",781.1,198,3.9
mi355x_isl100k,DECODE,4,Other,_rejection_kernel.kd,607.6,66,9.2
mi355x_isl100k,DECODE,4,Other,"void at::native::vectorized_gather_kernel<16, long>",602.8,132,4.6
mi355x_isl100k,DECODE,4,Other,__amd_rocclr_fillBufferAligned.kd,566.2,132,4.3
mi355x_isl100k,DECODE,4,Other,_dcp_local_seq_lens_kernel.kd,566.1,132,4.3
mi355x_isl100k,DECODE,4,Other,"void at::native::vectorized_elementwise_kernel<2, at::native::CUDAFunctorOnSe...",542.8,132,4.1
mi355x_isl100k,DECODE,4,Other,_bias_kernel.kd,496.5,66,7.5
mi355x_isl100k,DECODE,4,Other,_compute_local_logits_stats_kernel.kd,446.2,66,6.8
mi355x_isl100k,DECODE,4,Other,void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<int>...,412.2,198,2.1
mi355x_isl100k,DECODE,4,Other,_scatter_num_accepted_kernel.kd,365.9,66,5.5
mi355x_isl100k,DECODE,4,Other,_post_update_kernel.kd,354.9,66,5.4
mi355x_isl100k,DECODE,4,Other,_compute_slot_mappings_kernel.kd,353.9,66,5.4
mi355x_isl100k,DECODE,4,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16tofloat...",324.9,66,4.9
mi355x_isl100k,DECODE,4,Other,_gather_block_tables_kernel.kd,287.3,66,4.4
mi355x_isl100k,DECODE,4,Other,_prepare_pos_seq_lens_kernel.kd,286.1,66,4.3
mi355x_isl100k,DECODE,4,Other,"void vllm::rms_norm_kernel<c10::BFloat16, 8, 3, true>",282.8,66,4.3
mi355x_isl100k,DECODE,4,Other,preprocess_mamba_align_fused_kernel.kd,282.1,66,4.3
mi355x_isl100k,DECODE,4,Other,postprocess_mamba_fused_kernel.kd,274.6,66,4.2
mi355x_isl100k,DECODE,4,Other,"void vllm::rotary_embedding_kernel<c10::BFloat16, float, false>",266.5,66,4.0
mi355x_isl100k,DECODE,4,Other,precopy_mamba_align_fused_kernel.kd,265.5,66,4.0
mi355x_isl100k,DECODE,4,Other,_expand_idx_mapping_kernel.kd,164.8,66,2.5
mi355x_isl100k,DECODE,4,Sampling,Sampling,2999.6,726,4.1
mi355x_isl100k,DECODE,4,Sampling,ArgMax/Reduce,2333.8,462,5.1
mi355x_isl100k,DECODE,4,Triton Fused,Triton fused op,6438.2,1716,3.8
mi355x_isl100k,DECODE,5,Activation,SiLU/SwiGLU,1400.4,330,4.2
mi355x_isl100k,DECODE,5,Attention,MLA attn residual,100257.0,12342,8.1
mi355x_isl100k,DECODE,5,Communication,CustomAR 2-stage,104429.6,13068,8.0
mi355x_isl100k,DECODE,5,Communication,CustomAR 1-stage,56499.9,6072,9.3
mi355x_isl100k,DECODE,5,Communication,NCCL/RCCL,31052.7,2046,15.2
mi355x_isl100k,DECODE,5,GEMM,hipBLASLt (Cijk),257050.8,22110,11.6
mi355x_isl100k,DECODE,5,GEMM,AITER hgemm bf16,247246.4,29898,8.3
mi355x_isl100k,DECODE,5,GEMM,AITER flydsl MoE,156332.9,6072,25.7
mi355x_isl100k,DECODE,5,GEMM,AITER wfp4 batched,16088.0,3168,5.1
mi355x_isl100k,DECODE,5,GEMM,rocBLAS splitK,9880.1,462,21.4
mi355x_isl100k,DECODE,5,KDA Linear Attn,KDA gated-delta,90417.0,4554,19.9
mi355x_isl100k,DECODE,5,KDA Linear Attn,KDA conv1d,25718.4,4554,5.6
mi355x_isl100k,DECODE,5,Memory,Fill,2433.8,528,4.6
mi355x_isl100k,DECODE,5,MoE Routing,MoE sort mxfp4,106138.2,18216,5.8
mi355x_isl100k,DECODE,5,MoE Routing,AITER grouped_topk,71463.4,6072,11.8
mi355x_isl100k,DECODE,5,Normalization,Add+RMSNorm+quant,31642.4,6930,4.6
mi355x_isl100k,DECODE,5,Normalization,LayerNorm,19634.7,4554,4.3
mi355x_isl100k,DECODE,5,Normalization,RMSNorm,6895.5,1584,4.4
mi355x_isl100k,DECODE,5,Other,gemm2_a4w4_port_hmax8192_imax8192_bm32_bn128_bk128_atomic_a8_g2ks2_bhoist_apf...,89347.4,6072,14.7
mi355x_isl100k,DECODE,5,Other,_ZN5aiter45mla_a8w8_qh32_qseqlen4_gqaratio32_lse_cprr_psE.kd,73717.1,1914,38.5
mi355x_isl100k,DECODE,5,Other,"void kn_mla_reduce_v1<MlaReduceKernelV1Traits<512, 128, 1>, float, std::bfloa...",27150.5,1584,17.1
mi355x_isl100k,DECODE,5,Other,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_ker...",26394.7,5478,4.8
mi355x_isl100k,DECODE,5,Other,void vllm::situ_and_mul_kernel<c10::BFloat16>,26340.2,6138,4.3
mi355x_isl100k,DECODE,5,Other,mscclKernel_Sum_hip_bfloat16_Simple_false,23648.4,1584,14.9
mi355x_isl100k,DECODE,5,Other,__amd_rocclr_copyBuffer.kd,18536.4,4554,4.1
mi355x_isl100k,DECODE,5,Other,"void kn_get_mla_metadata_v1_2<MlaMetadataV12Traits<128, true, 0, true, false> >",14415.5,198,72.8
mi355x_isl100k,DECODE,5,Other,_dcp_a2a_pack_send_kernel.kd,11845.8,1914,6.2
mi355x_isl100k,DECODE,5,Other,_dcp_a2a_unpack_combine_kernel.kd,8939.7,1914,4.7
mi355x_isl100k,DECODE,5,Other,"void gemm_a16w16_flatmm_splitk_kernel<opus_flatmm_splitk_traits_gfx950<256, o...",8932.1,396,22.6
mi355x_isl100k,DECODE,5,Other,"void vllm::concat_and_cache_mla_kernel<__hip_bfloat16, unsigned char, ",8416.7,1914,4.4
mi355x_isl100k,DECODE,5,Other,_ZN5aiter37bf16gemm_fp32bf16_tn_32x64_pf3_splitkE.kd,7036.1,660,10.7
mi355x_isl100k,DECODE,5,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::sigmoid_kernel_...",6778.8,1584,4.3
mi355x_isl100k,DECODE,5,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::BinaryFunctor<c...",6687.1,1584,4.2
mi355x_isl100k,DECODE,5,Other,"void kn_mla_reduce_v1<MlaReduceKernelV1Traits<512, 64, 4>, float, std::bfloat...",5025.0,330,15.2
mi355x_isl100k,DECODE,5,Other,mscclKernel_Sum_hip_bfloat16_LL_false,4708.4,330,14.3
mi355x_isl100k,DECODE,5,Other,void at::native::,3819.5,858,4.5
mi355x_isl100k,DECODE,5,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::CUDAFunctor_add...",3464.1,792,4.4
mi355x_isl100k,DECODE,5,Other,"void at::native::_scatter_gather_elementwise_kernel<256, 4, at::native::_cuda...",2820.3,660,4.3
mi355x_isl100k,DECODE,5,Other,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kerne...",2687.0,792,3.4
mi355x_isl100k,DECODE,5,Other,_prepare_dflash_inputs_kernel.kd,2531.4,66,38.4
mi355x_isl100k,DECODE,5,Other,"void splitk_reduce_kernel<16, 64, std::bfloat16_t, false, std::bfloat16_t, true>",1935.0,396,4.9
mi355x_isl100k,DECODE,5,Other,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_ker...",1916.5,462,4.1
mi355x_isl100k,DECODE,5,Other,void ,1688.5,396,4.3
mi355x_isl100k,DECODE,5,Other,void rocprim::ROCPRIM_400200_NS::detail::trampoline_kernel<rocprim::ROCPRIM_4...,1661.9,396,4.2
mi355x_isl100k,DECODE,5,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSe...",1640.6,396,4.1
mi355x_isl100k,DECODE,5,Other,kernel.kd,1409.2,330,4.3
mi355x_isl100k,DECODE,5,Other,void vllm::kimi_k3_fused_ops::fusedKimiK3MLADecodeQConcatKVCacheKernel<c10::B...,1348.9,330,4.1
mi355x_isl100k,DECODE,5,Other,void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctorOnSelf_ad...,882.5,198,4.5
mi355x_isl100k,DECODE,5,Other,_expand_page_indices_kernel.kd,843.9,198,4.3
mi355x_isl100k,DECODE,5,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::",810.7,198,4.1
mi355x_isl100k,DECODE,5,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<i...",807.0,198,4.1
mi355x_isl100k,DECODE,5,Other,"void at::native::vectorized_gather_kernel<16, long>",618.2,132,4.7
mi355x_isl100k,DECODE,5,Other,_rejection_kernel.kd,598.1,66,9.1
mi355x_isl100k,DECODE,5,Other,__amd_rocclr_fillBufferAligned.kd,582.4,132,4.4
mi355x_isl100k,DECODE,5,Other,_dcp_local_seq_lens_kernel.kd,572.4,132,4.3
mi355x_isl100k,DECODE,5,Other,"void at::native::vectorized_elementwise_kernel<2, at::native::CUDAFunctorOnSe...",556.9,132,4.2
mi355x_isl100k,DECODE,5,Other,_bias_kernel.kd,519.0,66,7.9
mi355x_isl100k,DECODE,5,Other,_compute_local_logits_stats_kernel.kd,462.3,66,7.0
mi355x_isl100k,DECODE,5,Other,void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<int>...,415.3,198,2.1
mi355x_isl100k,DECODE,5,Other,_compute_slot_mappings_kernel.kd,380.7,66,5.8
mi355x_isl100k,DECODE,5,Other,_scatter_num_accepted_kernel.kd,376.2,66,5.7
mi355x_isl100k,DECODE,5,Other,_post_update_kernel.kd,366.3,66,5.5
mi355x_isl100k,DECODE,5,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16tofloat...",332.0,66,5.0
mi355x_isl100k,DECODE,5,Other,_gather_block_tables_kernel.kd,299.3,66,4.5
mi355x_isl100k,DECODE,5,Other,_prepare_pos_seq_lens_kernel.kd,299.1,66,4.5
mi355x_isl100k,DECODE,5,Other,preprocess_mamba_align_fused_kernel.kd,295.5,66,4.5
mi355x_isl100k,DECODE,5,Other,"void vllm::rms_norm_kernel<c10::BFloat16, 8, 3, true>",287.9,66,4.4
mi355x_isl100k,DECODE,5,Other,"void vllm::rotary_embedding_kernel<c10::BFloat16, float, false>",286.1,66,4.3
mi355x_isl100k,DECODE,5,Other,postprocess_mamba_fused_kernel.kd,279.3,66,4.2
mi355x_isl100k,DECODE,5,Other,precopy_mamba_align_fused_kernel.kd,277.1,66,4.2
mi355x_isl100k,DECODE,5,Other,_expand_idx_mapping_kernel.kd,176.6,66,2.7
mi355x_isl100k,DECODE,5,Sampling,Sampling,3050.5,726,4.2
mi355x_isl100k,DECODE,5,Sampling,ArgMax/Reduce,2464.0,462,5.3
mi355x_isl100k,DECODE,5,Triton Fused,Triton fused op,9967.0,1716,5.8
mi355x_isl100k,DECODE,6,Activation,SiLU/SwiGLU,1388.6,330,4.2
mi355x_isl100k,DECODE,6,Attention,MLA attn residual,100299.1,12342,8.1
mi355x_isl100k,DECODE,6,Communication,CustomAR 2-stage,105908.5,13068,8.1
mi355x_isl100k,DECODE,6,Communication,CustomAR 1-stage,57116.2,6072,9.4
mi355x_isl100k,DECODE,6,Communication,NCCL/RCCL,31822.5,2046,15.6
mi355x_isl100k,DECODE,6,GEMM,hipBLASLt (Cijk),258570.5,22110,11.7
mi355x_isl100k,DECODE,6,GEMM,AITER hgemm bf16,245618.6,29898,8.2
mi355x_isl100k,DECODE,6,GEMM,AITER flydsl MoE,155527.7,6072,25.6
mi355x_isl100k,DECODE,6,GEMM,AITER wfp4 batched,15911.8,3168,5.0
mi355x_isl100k,DECODE,6,GEMM,rocBLAS splitK,9846.8,462,21.3
mi355x_isl100k,DECODE,6,KDA Linear Attn,KDA gated-delta,90588.0,4554,19.9
mi355x_isl100k,DECODE,6,KDA Linear Attn,KDA conv1d,26171.1,4554,5.7
mi355x_isl100k,DECODE,6,Memory,Fill,2440.6,528,4.6
mi355x_isl100k,DECODE,6,MoE Routing,MoE sort mxfp4,106400.3,18216,5.8
mi355x_isl100k,DECODE,6,MoE Routing,AITER grouped_topk,71491.4,6072,11.8
mi355x_isl100k,DECODE,6,Normalization,Add+RMSNorm+quant,31197.7,6930,4.5
mi355x_isl100k,DECODE,6,Normalization,LayerNorm,19974.6,4554,4.4
mi355x_isl100k,DECODE,6,Normalization,RMSNorm,6711.6,1584,4.2
mi355x_isl100k,DECODE,6,Other,gemm2_a4w4_port_hmax8192_imax8192_bm32_bn128_bk128_atomic_a8_g2ks2_bhoist_apf...,89697.5,6072,14.8
mi355x_isl100k,DECODE,6,Other,_ZN5aiter45mla_a8w8_qh32_qseqlen4_gqaratio32_lse_cprr_psE.kd,73357.4,1914,38.3
mi355x_isl100k,DECODE,6,Other,"void kn_mla_reduce_v1<MlaReduceKernelV1Traits<512, 128, 1>, float, std::bfloa...",27491.9,1584,17.4
mi355x_isl100k,DECODE,6,Other,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_ker...",26329.3,5478,4.8
mi355x_isl100k,DECODE,6,Other,void vllm::situ_and_mul_kernel<c10::BFloat16>,25872.9,6138,4.2
mi355x_isl100k,DECODE,6,Other,mscclKernel_Sum_hip_bfloat16_Simple_false,23215.2,1584,14.7
mi355x_isl100k,DECODE,6,Other,__amd_rocclr_copyBuffer.kd,18552.0,4554,4.1
mi355x_isl100k,DECODE,6,Other,"void kn_get_mla_metadata_v1_2<MlaMetadataV12Traits<128, true, 0, true, false> >",14458.8,198,73.0
mi355x_isl100k,DECODE,6,Other,_dcp_a2a_pack_send_kernel.kd,11674.8,1914,6.1
mi355x_isl100k,DECODE,6,Other,_dcp_a2a_unpack_combine_kernel.kd,8712.7,1914,4.6
mi355x_isl100k,DECODE,6,Other,"void gemm_a16w16_flatmm_splitk_kernel<opus_flatmm_splitk_traits_gfx950<256, o...",8519.0,396,21.5
mi355x_isl100k,DECODE,6,Other,"void vllm::concat_and_cache_mla_kernel<__hip_bfloat16, unsigned char, ",8279.7,1914,4.3
mi355x_isl100k,DECODE,6,Other,_ZN5aiter37bf16gemm_fp32bf16_tn_32x64_pf3_splitkE.kd,6986.5,660,10.6
mi355x_isl100k,DECODE,6,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::sigmoid_kernel_...",6875.0,1584,4.3
mi355x_isl100k,DECODE,6,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::BinaryFunctor<c...",6793.8,1584,4.3
mi355x_isl100k,DECODE,6,Other,"void kn_mla_reduce_v1<MlaReduceKernelV1Traits<512, 64, 4>, float, std::bfloat...",5043.8,330,15.3
mi355x_isl100k,DECODE,6,Other,mscclKernel_Sum_hip_bfloat16_LL_false,4553.9,330,13.8
mi355x_isl100k,DECODE,6,Other,void at::native::,3794.5,858,4.4
mi355x_isl100k,DECODE,6,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::CUDAFunctor_add...",3520.1,792,4.4
mi355x_isl100k,DECODE,6,Other,"void at::native::_scatter_gather_elementwise_kernel<256, 4, at::native::_cuda...",2844.2,660,4.3
mi355x_isl100k,DECODE,6,Other,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kerne...",2679.1,792,3.4
mi355x_isl100k,DECODE,6,Other,_prepare_dflash_inputs_kernel.kd,2525.4,66,38.3
mi355x_isl100k,DECODE,6,Other,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_ker...",1923.6,462,4.2
mi355x_isl100k,DECODE,6,Other,"void splitk_reduce_kernel<16, 64, std::bfloat16_t, false, std::bfloat16_t, true>",1918.7,396,4.8
mi355x_isl100k,DECODE,6,Other,void rocprim::ROCPRIM_400200_NS::detail::trampoline_kernel<rocprim::ROCPRIM_4...,1658.9,396,4.2
mi355x_isl100k,DECODE,6,Other,void ,1648.9,396,4.2
mi355x_isl100k,DECODE,6,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSe...",1638.6,396,4.1
mi355x_isl100k,DECODE,6,Other,kernel.kd,1442.6,330,4.4
mi355x_isl100k,DECODE,6,Other,void vllm::kimi_k3_fused_ops::fusedKimiK3MLADecodeQConcatKVCacheKernel<c10::B...,1321.9,330,4.0
mi355x_isl100k,DECODE,6,Other,void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctorOnSelf_ad...,890.4,198,4.5
mi355x_isl100k,DECODE,6,Other,_expand_page_indices_kernel.kd,838.1,198,4.2
mi355x_isl100k,DECODE,6,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::",806.5,198,4.1
mi355x_isl100k,DECODE,6,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<i...",802.5,198,4.1
mi355x_isl100k,DECODE,6,Other,"void at::native::vectorized_gather_kernel<16, long>",611.5,132,4.6
mi355x_isl100k,DECODE,6,Other,_rejection_kernel.kd,598.4,66,9.1
mi355x_isl100k,DECODE,6,Other,_dcp_local_seq_lens_kernel.kd,578.3,132,4.4
mi355x_isl100k,DECODE,6,Other,__amd_rocclr_fillBufferAligned.kd,578.0,132,4.4
mi355x_isl100k,DECODE,6,Other,"void at::native::vectorized_elementwise_kernel<2, at::native::CUDAFunctorOnSe...",567.8,132,4.3
mi355x_isl100k,DECODE,6,Other,_bias_kernel.kd,464.8,66,7.0
mi355x_isl100k,DECODE,6,Other,_compute_local_logits_stats_kernel.kd,429.1,66,6.5
