tp_label,stage,rank,category,sub_kernel,total_time_us,call_count,avg_time_us
k3_conc1_dcp8_isl84k,DECODE,1,Activation,SiLU/SwiGLU,1368.7,340,4.0
k3_conc1_dcp8_isl84k,DECODE,1,Attention,MLA attn residual,102117.6,12529,8.2
k3_conc1_dcp8_isl84k,DECODE,1,Communication,CustomAR 2-stage,108272.5,13277,8.2
k3_conc1_dcp8_isl84k,DECODE,1,Communication,CustomAR 1-stage,60545.7,6164,9.8
k3_conc1_dcp8_isl84k,DECODE,1,Communication,NCCL/RCCL,33829.0,2084,16.2
k3_conc1_dcp8_isl84k,DECODE,1,GEMM,hipBLASLt (Cijk),259966.9,22457,11.6
k3_conc1_dcp8_isl84k,DECODE,1,GEMM,AITER hgemm bf16,249009.4,30361,8.2
k3_conc1_dcp8_isl84k,DECODE,1,GEMM,AITER flydsl MoE,156529.7,6164,25.4
k3_conc1_dcp8_isl84k,DECODE,1,GEMM,AITER wfp4 batched,16016.8,3216,5.0
k3_conc1_dcp8_isl84k,DECODE,1,GEMM,rocBLAS splitK,10186.9,477,21.4
k3_conc1_dcp8_isl84k,DECODE,1,KDA Linear Attn,KDA gated-delta,91136.9,4623,19.7
k3_conc1_dcp8_isl84k,DECODE,1,KDA Linear Attn,KDA conv1d,26334.5,4623,5.7
k3_conc1_dcp8_isl84k,DECODE,1,Memory,Fill,2421.2,539,4.5
k3_conc1_dcp8_isl84k,DECODE,1,MoE Routing,MoE sort mxfp4,106260.0,18492,5.7
k3_conc1_dcp8_isl84k,DECODE,1,MoE Routing,AITER grouped_topk,72529.6,6164,11.8
k3_conc1_dcp8_isl84k,DECODE,1,Normalization,Add+RMSNorm+quant,31099.1,7048,4.4
k3_conc1_dcp8_isl84k,DECODE,1,Normalization,LayerNorm,19811.9,4623,4.3
k3_conc1_dcp8_isl84k,DECODE,1,Normalization,RMSNorm,6753.0,1608,4.2
k3_conc1_dcp8_isl84k,DECODE,1,Other,gemm2_a4w4_port_hmax8192_imax8192_bm32_bn128_bk128_atomic_a8_g2ks2_bhoist_apf...,86437.0,6164,14.0
k3_conc1_dcp8_isl84k,DECODE,1,Other,_ZN5aiter45mla_a8w8_qh32_qseqlen4_gqaratio32_lse_cprr_psE.kd,70708.5,1948,36.3
k3_conc1_dcp8_isl84k,DECODE,1,Other,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_ker...",26625.2,5570,4.8
k3_conc1_dcp8_isl84k,DECODE,1,Other,void vllm::situ_and_mul_kernel<c10::BFloat16>,26158.6,6231,4.2
k3_conc1_dcp8_isl84k,DECODE,1,Other,mscclKernel_Sum_hip_bfloat16_Simple_false,22749.8,1608,14.1
k3_conc1_dcp8_isl84k,DECODE,1,Other,"void kn_mla_reduce_v1<MlaReduceKernelV1Traits<512, 128, 1>, float, std::bfloa...",21340.3,1608,13.3
k3_conc1_dcp8_isl84k,DECODE,1,Other,__amd_rocclr_copyBuffer.kd,18344.9,4643,4.0
k3_conc1_dcp8_isl84k,DECODE,1,Other,"void kn_get_mla_metadata_v1_2<MlaMetadataV12Traits<128, true, 0, true, false> >",14333.1,202,71.0
k3_conc1_dcp8_isl84k,DECODE,1,Other,_dcp_a2a_pack_send_kernel.kd,11875.2,1948,6.1
k3_conc1_dcp8_isl84k,DECODE,1,Other,"void gemm_a16w16_flatmm_splitk_kernel<opus_flatmm_splitk_traits_gfx950<256, o...",9113.2,407,22.4
k3_conc1_dcp8_isl84k,DECODE,1,Other,_dcp_a2a_unpack_combine_kernel.kd,8887.1,1948,4.6
k3_conc1_dcp8_isl84k,DECODE,1,Other,"void vllm::concat_and_cache_mla_kernel<__hip_bfloat16, unsigned char, ",8405.8,1948,4.3
k3_conc1_dcp8_isl84k,DECODE,1,Other,_ZN5aiter37bf16gemm_fp32bf16_tn_32x64_pf3_splitkE.kd,7187.5,680,10.6
k3_conc1_dcp8_isl84k,DECODE,1,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::sigmoid_kernel_...",6771.3,1608,4.2
k3_conc1_dcp8_isl84k,DECODE,1,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::BinaryFunctor<c...",6706.4,1608,4.2
k3_conc1_dcp8_isl84k,DECODE,1,Other,"void kn_mla_reduce_v1<MlaReduceKernelV1Traits<512, 64, 4>, float, std::bfloat...",5171.5,340,15.2
k3_conc1_dcp8_isl84k,DECODE,1,Other,mscclKernel_Sum_hip_bfloat16_LL_false,5019.3,340,14.8
k3_conc1_dcp8_isl84k,DECODE,1,Other,void at::native::,3977.7,881,4.5
k3_conc1_dcp8_isl84k,DECODE,1,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::CUDAFunctor_add...",3453.0,811,4.3
k3_conc1_dcp8_isl84k,DECODE,1,Other,"void at::native::_scatter_gather_elementwise_kernel<256, 4, at::native::_cuda...",2821.9,678,4.2
k3_conc1_dcp8_isl84k,DECODE,1,Other,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kerne...",2676.8,809,3.3
k3_conc1_dcp8_isl84k,DECODE,1,Other,_prepare_dflash_inputs_kernel.kd,2554.9,68,37.6
k3_conc1_dcp8_isl84k,DECODE,1,Other,"void splitk_reduce_kernel<16, 64, std::bfloat16_t, false, std::bfloat16_t, true>",1912.9,407,4.7
k3_conc1_dcp8_isl84k,DECODE,1,Other,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_ker...",1896.2,470,4.0
k3_conc1_dcp8_isl84k,DECODE,1,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSe...",1671.4,404,4.1
k3_conc1_dcp8_isl84k,DECODE,1,Other,void rocprim::ROCPRIM_400200_NS::detail::trampoline_kernel<rocprim::ROCPRIM_4...,1647.0,404,4.1
k3_conc1_dcp8_isl84k,DECODE,1,Other,void ,1629.8,402,4.1
k3_conc1_dcp8_isl84k,DECODE,1,Other,kernel.kd,1414.6,340,4.2
k3_conc1_dcp8_isl84k,DECODE,1,Other,void vllm::kimi_k3_fused_ops::fusedKimiK3MLADecodeQConcatKVCacheKernel<c10::B...,1293.3,340,3.8
k3_conc1_dcp8_isl84k,DECODE,1,Other,_ZN5aiter24bf16gemm_bf16_tn_256x256E.kd,1283.8,1,1283.8
k3_conc1_dcp8_isl84k,DECODE,1,Other,void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctorOnSelf_ad...,854.7,204,4.2
k3_conc1_dcp8_isl84k,DECODE,1,Other,_expand_page_indices_kernel.kd,835.2,202,4.1
k3_conc1_dcp8_isl84k,DECODE,1,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<i...",795.0,201,4.0
k3_conc1_dcp8_isl84k,DECODE,1,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::",792.0,201,3.9
k3_conc1_dcp8_isl84k,DECODE,1,Other,"void at::native::vectorized_gather_kernel<16, long>",629.7,135,4.7
k3_conc1_dcp8_isl84k,DECODE,1,Other,_rejection_kernel.kd,607.7,67,9.1
k3_conc1_dcp8_isl84k,DECODE,1,Other,_dcp_local_seq_lens_kernel.kd,578.9,135,4.3
k3_conc1_dcp8_isl84k,DECODE,1,Other,__amd_rocclr_fillBufferAligned.kd,574.7,135,4.3
k3_conc1_dcp8_isl84k,DECODE,1,Other,"void at::native::vectorized_elementwise_kernel<2, at::native::CUDAFunctorOnSe...",559.1,136,4.1
k3_conc1_dcp8_isl84k,DECODE,1,Other,_bias_kernel.kd,529.0,68,7.8
k3_conc1_dcp8_isl84k,DECODE,1,Other,_compute_local_logits_stats_kernel.kd,463.9,67,6.9
k3_conc1_dcp8_isl84k,DECODE,1,Other,void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<int>...,416.0,201,2.1
k3_conc1_dcp8_isl84k,DECODE,1,Other,_scatter_num_accepted_kernel.kd,377.5,68,5.6
k3_conc1_dcp8_isl84k,DECODE,1,Other,_post_update_kernel.kd,368.8,68,5.4
k3_conc1_dcp8_isl84k,DECODE,1,Other,_compute_slot_mappings_kernel.kd,350.9,67,5.2
k3_conc1_dcp8_isl84k,DECODE,1,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16tofloat...",333.5,68,4.9
k3_conc1_dcp8_isl84k,DECODE,1,Other,postprocess_mamba_fused_kernel.kd,314.5,68,4.6
k3_conc1_dcp8_isl84k,DECODE,1,Other,_gather_block_tables_kernel.kd,313.7,67,4.7
k3_conc1_dcp8_isl84k,DECODE,1,Other,"void vllm::rms_norm_kernel<c10::BFloat16, 8, 3, true>",300.5,68,4.4
k3_conc1_dcp8_isl84k,DECODE,1,Other,precopy_mamba_align_fused_kernel.kd,296.1,67,4.4
k3_conc1_dcp8_isl84k,DECODE,1,Other,_prepare_pos_seq_lens_kernel.kd,293.7,67,4.4
k3_conc1_dcp8_isl84k,DECODE,1,Other,preprocess_mamba_align_fused_kernel.kd,285.8,67,4.3
k3_conc1_dcp8_isl84k,DECODE,1,Other,"void vllm::rotary_embedding_kernel<c10::BFloat16, float, false>",277.6,68,4.1
k3_conc1_dcp8_isl84k,DECODE,1,Other,_expand_idx_mapping_kernel.kd,170.9,67,2.6
k3_conc1_dcp8_isl84k,DECODE,1,Other,_apply_write_kernel.kd,4.0,1,4.0
k3_conc1_dcp8_isl84k,DECODE,1,Sampling,Sampling,3075.6,746,4.1
k3_conc1_dcp8_isl84k,DECODE,1,Sampling,ArgMax/Reduce,2550.1,477,5.3
k3_conc1_dcp8_isl84k,DECODE,1,Triton Fused,Triton fused op,9982.8,1743,5.7
k3_conc1_dcp8_isl84k,DECODE,2,Activation,SiLU/SwiGLU,1399.5,340,4.1
k3_conc1_dcp8_isl84k,DECODE,2,Attention,MLA attn residual,102040.3,12529,8.1
k3_conc1_dcp8_isl84k,DECODE,2,Communication,CustomAR 2-stage,106376.8,13277,8.0
k3_conc1_dcp8_isl84k,DECODE,2,Communication,CustomAR 1-stage,62981.5,6164,10.2
k3_conc1_dcp8_isl84k,DECODE,2,Communication,NCCL/RCCL,33929.7,2084,16.3
k3_conc1_dcp8_isl84k,DECODE,2,GEMM,hipBLASLt (Cijk),260021.3,22457,11.6
k3_conc1_dcp8_isl84k,DECODE,2,GEMM,AITER hgemm bf16,249548.9,30361,8.2
k3_conc1_dcp8_isl84k,DECODE,2,GEMM,AITER flydsl MoE,155650.8,6164,25.3
k3_conc1_dcp8_isl84k,DECODE,2,GEMM,AITER wfp4 batched,15910.3,3216,4.9
k3_conc1_dcp8_isl84k,DECODE,2,GEMM,rocBLAS splitK,10228.9,477,21.4
k3_conc1_dcp8_isl84k,DECODE,2,KDA Linear Attn,KDA gated-delta,92438.0,4623,20.0
k3_conc1_dcp8_isl84k,DECODE,2,KDA Linear Attn,KDA conv1d,26533.5,4623,5.7
k3_conc1_dcp8_isl84k,DECODE,2,Memory,Fill,2422.6,539,4.5
k3_conc1_dcp8_isl84k,DECODE,2,MoE Routing,MoE sort mxfp4,106552.5,18492,5.8
k3_conc1_dcp8_isl84k,DECODE,2,MoE Routing,AITER grouped_topk,72313.9,6164,11.7
k3_conc1_dcp8_isl84k,DECODE,2,Normalization,Add+RMSNorm+quant,31518.3,7048,4.5
k3_conc1_dcp8_isl84k,DECODE,2,Normalization,LayerNorm,19364.4,4623,4.2
k3_conc1_dcp8_isl84k,DECODE,2,Normalization,RMSNorm,6726.1,1608,4.2
k3_conc1_dcp8_isl84k,DECODE,2,Other,gemm2_a4w4_port_hmax8192_imax8192_bm32_bn128_bk128_atomic_a8_g2ks2_bhoist_apf...,86305.0,6164,14.0
k3_conc1_dcp8_isl84k,DECODE,2,Other,_ZN5aiter45mla_a8w8_qh32_qseqlen4_gqaratio32_lse_cprr_psE.kd,69921.5,1948,35.9
k3_conc1_dcp8_isl84k,DECODE,2,Other,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_ker...",26874.6,5570,4.8
k3_conc1_dcp8_isl84k,DECODE,2,Other,void vllm::situ_and_mul_kernel<c10::BFloat16>,25272.1,6231,4.1
k3_conc1_dcp8_isl84k,DECODE,2,Other,mscclKernel_Sum_hip_bfloat16_Simple_false,22892.9,1608,14.2
k3_conc1_dcp8_isl84k,DECODE,2,Other,"void kn_mla_reduce_v1<MlaReduceKernelV1Traits<512, 128, 1>, float, std::bfloa...",21708.2,1608,13.5
k3_conc1_dcp8_isl84k,DECODE,2,Other,__amd_rocclr_copyBuffer.kd,18431.0,4643,4.0
k3_conc1_dcp8_isl84k,DECODE,2,Other,"void kn_get_mla_metadata_v1_2<MlaMetadataV12Traits<128, true, 0, true, false> >",14354.8,202,71.1
k3_conc1_dcp8_isl84k,DECODE,2,Other,_dcp_a2a_pack_send_kernel.kd,11778.0,1948,6.0
k3_conc1_dcp8_isl84k,DECODE,2,Other,_dcp_a2a_unpack_combine_kernel.kd,9135.9,1948,4.7
k3_conc1_dcp8_isl84k,DECODE,2,Other,"void gemm_a16w16_flatmm_splitk_kernel<opus_flatmm_splitk_traits_gfx950<256, o...",8324.7,407,20.5
k3_conc1_dcp8_isl84k,DECODE,2,Other,"void vllm::concat_and_cache_mla_kernel<__hip_bfloat16, unsigned char, ",8243.5,1948,4.2
k3_conc1_dcp8_isl84k,DECODE,2,Other,_ZN5aiter37bf16gemm_fp32bf16_tn_32x64_pf3_splitkE.kd,7242.4,680,10.7
k3_conc1_dcp8_isl84k,DECODE,2,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::sigmoid_kernel_...",6770.2,1608,4.2
k3_conc1_dcp8_isl84k,DECODE,2,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::BinaryFunctor<c...",6522.1,1608,4.1
k3_conc1_dcp8_isl84k,DECODE,2,Other,"void kn_mla_reduce_v1<MlaReduceKernelV1Traits<512, 64, 4>, float, std::bfloat...",5236.7,340,15.4
k3_conc1_dcp8_isl84k,DECODE,2,Other,mscclKernel_Sum_hip_bfloat16_LL_false,5074.4,340,14.9
k3_conc1_dcp8_isl84k,DECODE,2,Other,void at::native::,3997.5,881,4.5
k3_conc1_dcp8_isl84k,DECODE,2,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::CUDAFunctor_add...",3481.6,811,4.3
k3_conc1_dcp8_isl84k,DECODE,2,Other,"void at::native::_scatter_gather_elementwise_kernel<256, 4, at::native::_cuda...",2836.8,678,4.2
k3_conc1_dcp8_isl84k,DECODE,2,Other,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kerne...",2710.1,809,3.3
k3_conc1_dcp8_isl84k,DECODE,2,Other,_prepare_dflash_inputs_kernel.kd,2597.5,68,38.2
k3_conc1_dcp8_isl84k,DECODE,2,Other,"void splitk_reduce_kernel<16, 64, std::bfloat16_t, false, std::bfloat16_t, true>",1919.6,407,4.7
k3_conc1_dcp8_isl84k,DECODE,2,Other,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_ker...",1905.8,470,4.1
k3_conc1_dcp8_isl84k,DECODE,2,Other,void rocprim::ROCPRIM_400200_NS::detail::trampoline_kernel<rocprim::ROCPRIM_4...,1645.0,404,4.1
k3_conc1_dcp8_isl84k,DECODE,2,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSe...",1635.9,404,4.0
k3_conc1_dcp8_isl84k,DECODE,2,Other,void ,1635.0,402,4.1
k3_conc1_dcp8_isl84k,DECODE,2,Other,kernel.kd,1412.8,340,4.2
k3_conc1_dcp8_isl84k,DECODE,2,Other,void vllm::kimi_k3_fused_ops::fusedKimiK3MLADecodeQConcatKVCacheKernel<c10::B...,1328.3,340,3.9
k3_conc1_dcp8_isl84k,DECODE,2,Other,_ZN5aiter24bf16gemm_bf16_tn_256x256E.kd,1287.9,1,1287.9
k3_conc1_dcp8_isl84k,DECODE,2,Other,void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctorOnSelf_ad...,892.8,204,4.4
k3_conc1_dcp8_isl84k,DECODE,2,Other,_expand_page_indices_kernel.kd,836.1,202,4.1
k3_conc1_dcp8_isl84k,DECODE,2,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<i...",793.2,201,3.9
k3_conc1_dcp8_isl84k,DECODE,2,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::",789.3,201,3.9
k3_conc1_dcp8_isl84k,DECODE,2,Other,_rejection_kernel.kd,643.2,67,9.6
k3_conc1_dcp8_isl84k,DECODE,2,Other,"void at::native::vectorized_gather_kernel<16, long>",611.0,135,4.5
k3_conc1_dcp8_isl84k,DECODE,2,Other,__amd_rocclr_fillBufferAligned.kd,582.8,135,4.3
k3_conc1_dcp8_isl84k,DECODE,2,Other,"void at::native::vectorized_elementwise_kernel<2, at::native::CUDAFunctorOnSe...",572.2,136,4.2
k3_conc1_dcp8_isl84k,DECODE,2,Other,_dcp_local_seq_lens_kernel.kd,570.0,135,4.2
k3_conc1_dcp8_isl84k,DECODE,2,Other,_bias_kernel.kd,551.4,68,8.1
k3_conc1_dcp8_isl84k,DECODE,2,Other,_compute_local_logits_stats_kernel.kd,461.5,67,6.9
k3_conc1_dcp8_isl84k,DECODE,2,Other,void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<int>...,419.4,201,2.1
k3_conc1_dcp8_isl84k,DECODE,2,Other,_scatter_num_accepted_kernel.kd,377.1,68,5.5
k3_conc1_dcp8_isl84k,DECODE,2,Other,_compute_slot_mappings_kernel.kd,375.9,67,5.6
k3_conc1_dcp8_isl84k,DECODE,2,Other,_post_update_kernel.kd,366.5,68,5.4
k3_conc1_dcp8_isl84k,DECODE,2,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16tofloat...",334.1,68,4.9
k3_conc1_dcp8_isl84k,DECODE,2,Other,postprocess_mamba_fused_kernel.kd,320.1,68,4.7
k3_conc1_dcp8_isl84k,DECODE,2,Other,_gather_block_tables_kernel.kd,312.0,67,4.7
k3_conc1_dcp8_isl84k,DECODE,2,Other,"void vllm::rms_norm_kernel<c10::BFloat16, 8, 3, true>",302.6,68,4.4
k3_conc1_dcp8_isl84k,DECODE,2,Other,precopy_mamba_align_fused_kernel.kd,296.8,67,4.4
k3_conc1_dcp8_isl84k,DECODE,2,Other,_prepare_pos_seq_lens_kernel.kd,295.9,67,4.4
k3_conc1_dcp8_isl84k,DECODE,2,Other,"void vllm::rotary_embedding_kernel<c10::BFloat16, float, false>",287.9,68,4.2
k3_conc1_dcp8_isl84k,DECODE,2,Other,preprocess_mamba_align_fused_kernel.kd,284.5,67,4.2
k3_conc1_dcp8_isl84k,DECODE,2,Other,_expand_idx_mapping_kernel.kd,167.2,67,2.5
k3_conc1_dcp8_isl84k,DECODE,2,Other,_apply_write_kernel.kd,5.3,1,5.3
k3_conc1_dcp8_isl84k,DECODE,2,Sampling,Sampling,3061.9,746,4.1
k3_conc1_dcp8_isl84k,DECODE,2,Sampling,ArgMax/Reduce,2471.1,477,5.2
k3_conc1_dcp8_isl84k,DECODE,2,Triton Fused,Triton fused op,9979.4,1743,5.7
k3_conc1_dcp8_isl84k,DECODE,3,Activation,SiLU/SwiGLU,2596.4,340,7.6
k3_conc1_dcp8_isl84k,DECODE,3,Attention,MLA attn residual,102523.3,12529,8.2
k3_conc1_dcp8_isl84k,DECODE,3,Communication,CustomAR 2-stage,105870.1,13277,8.0
k3_conc1_dcp8_isl84k,DECODE,3,Communication,CustomAR 1-stage,56434.5,6164,9.2
k3_conc1_dcp8_isl84k,DECODE,3,Communication,NCCL/RCCL,37560.4,2084,18.0
k3_conc1_dcp8_isl84k,DECODE,3,GEMM,hipBLASLt (Cijk),261015.8,22457,11.6
k3_conc1_dcp8_isl84k,DECODE,3,GEMM,AITER hgemm bf16,251888.4,30361,8.3
k3_conc1_dcp8_isl84k,DECODE,3,GEMM,AITER flydsl MoE,156562.3,6164,25.4
k3_conc1_dcp8_isl84k,DECODE,3,GEMM,AITER wfp4 batched,16111.5,3216,5.0
k3_conc1_dcp8_isl84k,DECODE,3,GEMM,rocBLAS splitK,10216.3,477,21.4
k3_conc1_dcp8_isl84k,DECODE,3,KDA Linear Attn,KDA gated-delta,91104.7,4623,19.7
k3_conc1_dcp8_isl84k,DECODE,3,KDA Linear Attn,KDA conv1d,26262.9,4623,5.7
k3_conc1_dcp8_isl84k,DECODE,3,Memory,Fill,2446.2,539,4.5
k3_conc1_dcp8_isl84k,DECODE,3,MoE Routing,MoE sort mxfp4,107416.6,18492,5.8
k3_conc1_dcp8_isl84k,DECODE,3,MoE Routing,AITER grouped_topk,72319.5,6164,11.7
k3_conc1_dcp8_isl84k,DECODE,3,Normalization,Add+RMSNorm+quant,31402.1,7048,4.5
k3_conc1_dcp8_isl84k,DECODE,3,Normalization,LayerNorm,19858.8,4623,4.3
k3_conc1_dcp8_isl84k,DECODE,3,Normalization,RMSNorm,6714.7,1608,4.2
k3_conc1_dcp8_isl84k,DECODE,3,Other,gemm2_a4w4_port_hmax8192_imax8192_bm32_bn128_bk128_atomic_a8_g2ks2_bhoist_apf...,86677.8,6164,14.1
k3_conc1_dcp8_isl84k,DECODE,3,Other,_ZN5aiter45mla_a8w8_qh32_qseqlen4_gqaratio32_lse_cprr_psE.kd,70359.2,1948,36.1
k3_conc1_dcp8_isl84k,DECODE,3,Other,"void at::native::elementwise_kernel_manual_unroll<128, 8, at::native::gpu_ker...",26531.5,5570,4.8
k3_conc1_dcp8_isl84k,DECODE,3,Other,void vllm::situ_and_mul_kernel<c10::BFloat16>,26035.1,6231,4.2
k3_conc1_dcp8_isl84k,DECODE,3,Other,mscclKernel_Sum_hip_bfloat16_Simple_false,22869.9,1608,14.2
k3_conc1_dcp8_isl84k,DECODE,3,Other,"void kn_mla_reduce_v1<MlaReduceKernelV1Traits<512, 128, 1>, float, std::bfloa...",21584.6,1608,13.4
k3_conc1_dcp8_isl84k,DECODE,3,Other,__amd_rocclr_copyBuffer.kd,18425.0,4643,4.0
k3_conc1_dcp8_isl84k,DECODE,3,Other,"void kn_get_mla_metadata_v1_2<MlaMetadataV12Traits<128, true, 0, true, false> >",14357.2,202,71.1
k3_conc1_dcp8_isl84k,DECODE,3,Other,_dcp_a2a_pack_send_kernel.kd,11899.2,1948,6.1
k3_conc1_dcp8_isl84k,DECODE,3,Other,"void gemm_a16w16_flatmm_splitk_kernel<opus_flatmm_splitk_traits_gfx950<256, o...",8744.6,407,21.5
k3_conc1_dcp8_isl84k,DECODE,3,Other,_dcp_a2a_unpack_combine_kernel.kd,8695.9,1948,4.5
k3_conc1_dcp8_isl84k,DECODE,3,Other,"void vllm::concat_and_cache_mla_kernel<__hip_bfloat16, unsigned char, ",8193.5,1948,4.2
k3_conc1_dcp8_isl84k,DECODE,3,Other,_ZN5aiter37bf16gemm_fp32bf16_tn_32x64_pf3_splitkE.kd,7195.5,680,10.6
k3_conc1_dcp8_isl84k,DECODE,3,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::BinaryFunctor<c...",6754.1,1608,4.2
k3_conc1_dcp8_isl84k,DECODE,3,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::sigmoid_kernel_...",6602.9,1608,4.1
k3_conc1_dcp8_isl84k,DECODE,3,Other,"void kn_mla_reduce_v1<MlaReduceKernelV1Traits<512, 64, 4>, float, std::bfloat...",5179.9,340,15.2
k3_conc1_dcp8_isl84k,DECODE,3,Other,mscclKernel_Sum_hip_bfloat16_LL_false,4855.4,340,14.3
k3_conc1_dcp8_isl84k,DECODE,3,Other,void at::native::,4029.2,881,4.6
k3_conc1_dcp8_isl84k,DECODE,3,Other,"void at::native::vectorized_elementwise_kernel<8, at::native::CUDAFunctor_add...",3504.0,811,4.3
k3_conc1_dcp8_isl84k,DECODE,3,Other,"void at::native::_scatter_gather_elementwise_kernel<256, 4, at::native::_cuda...",2828.0,678,4.2
k3_conc1_dcp8_isl84k,DECODE,3,Other,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kerne...",2710.2,810,3.3
k3_conc1_dcp8_isl84k,DECODE,3,Other,_prepare_dflash_inputs_kernel.kd,2567.8,68,37.8
k3_conc1_dcp8_isl84k,DECODE,3,Other,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_ker...",1912.0,470,4.1
k3_conc1_dcp8_isl84k,DECODE,3,Other,"void splitk_reduce_kernel<16, 64, std::bfloat16_t, false, std::bfloat16_t, true>",1864.3,407,4.6
k3_conc1_dcp8_isl84k,DECODE,3,Other,void rocprim::ROCPRIM_400200_NS::detail::trampoline_kernel<rocprim::ROCPRIM_4...,1666.3,404,4.1
k3_conc1_dcp8_isl84k,DECODE,3,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSe...",1644.4,404,4.1
k3_conc1_dcp8_isl84k,DECODE,3,Other,void ,1640.4,402,4.1
k3_conc1_dcp8_isl84k,DECODE,3,Other,kernel.kd,1430.1,340,4.2
k3_conc1_dcp8_isl84k,DECODE,3,Other,void vllm::kimi_k3_fused_ops::fusedKimiK3MLADecodeQConcatKVCacheKernel<c10::B...,1303.5,340,3.8
k3_conc1_dcp8_isl84k,DECODE,3,Other,_ZN5aiter24bf16gemm_bf16_tn_256x256E.kd,1300.5,1,1300.5
k3_conc1_dcp8_isl84k,DECODE,3,Other,void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctorOnSelf_ad...,888.3,204,4.4
k3_conc1_dcp8_isl84k,DECODE,3,Other,_expand_page_indices_kernel.kd,838.5,202,4.2
k3_conc1_dcp8_isl84k,DECODE,3,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<i...",797.4,201,4.0
k3_conc1_dcp8_isl84k,DECODE,3,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::",796.4,201,4.0
k3_conc1_dcp8_isl84k,DECODE,3,Other,"void at::native::vectorized_gather_kernel<16, long>",614.9,135,4.6
k3_conc1_dcp8_isl84k,DECODE,3,Other,_rejection_kernel.kd,592.1,67,8.8
k3_conc1_dcp8_isl84k,DECODE,3,Other,__amd_rocclr_fillBufferAligned.kd,576.8,135,4.3
k3_conc1_dcp8_isl84k,DECODE,3,Other,_dcp_local_seq_lens_kernel.kd,568.2,135,4.2
k3_conc1_dcp8_isl84k,DECODE,3,Other,"void at::native::vectorized_elementwise_kernel<2, at::native::CUDAFunctorOnSe...",563.1,136,4.1
k3_conc1_dcp8_isl84k,DECODE,3,Other,_bias_kernel.kd,528.8,68,7.8
k3_conc1_dcp8_isl84k,DECODE,3,Other,_compute_local_logits_stats_kernel.kd,467.5,67,7.0
k3_conc1_dcp8_isl84k,DECODE,3,Other,void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<int>...,421.6,201,2.1
k3_conc1_dcp8_isl84k,DECODE,3,Other,_compute_slot_mappings_kernel.kd,374.3,67,5.6
k3_conc1_dcp8_isl84k,DECODE,3,Other,_post_update_kernel.kd,374.2,68,5.5
k3_conc1_dcp8_isl84k,DECODE,3,Other,_scatter_num_accepted_kernel.kd,371.9,68,5.5
k3_conc1_dcp8_isl84k,DECODE,3,Other,"void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16tofloat...",343.2,68,5.0
k3_conc1_dcp8_isl84k,DECODE,3,Other,postprocess_mamba_fused_kernel.kd,317.2,68,4.7
k3_conc1_dcp8_isl84k,DECODE,3,Other,precopy_mamba_align_fused_kernel.kd,304.2,67,4.5
k3_conc1_dcp8_isl84k,DECODE,3,Other,_gather_block_tables_kernel.kd,301.7,67,4.5
k3_conc1_dcp8_isl84k,DECODE,3,Other,_prepare_pos_seq_lens_kernel.kd,300.1,67,4.5
k3_conc1_dcp8_isl84k,DECODE,3,Other,"void vllm::rms_norm_kernel<c10::BFloat16, 8, 3, true>",297.4,68,4.4
