M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle
1327,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1335,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1337,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1339,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1345,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1346,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1350,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1356,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1360,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1370,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1371,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1374,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1376,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1377,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1390,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1407,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1417,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1422,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1423,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1426,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1434,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1437,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1444,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1445,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1446,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1448,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1450,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1451,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1454,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1459,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1461,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1462,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1463,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1466,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1478,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1485,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1487,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1489,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1497,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1498,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1499,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1500,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1501,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1502,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1504,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1506,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1509,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1510,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1513,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1518,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1522,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1525,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1532,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1534,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1536,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1537,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1538,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1539,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1540,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1541,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1542,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1543,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1544,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1545,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1546,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1547,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1548,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
1733,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2003,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2131,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2149,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2328,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2420,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2563,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2593,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2625,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2633,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2641,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2645,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2682,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2711,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2723,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2733,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2738,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2741,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2745,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2747,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2761,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2765,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2773,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2778,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2810,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2814,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2825,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2826,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2852,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2855,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2856,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2867,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2870,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2873,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2874,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2877,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2883,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2898,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2921,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2926,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2930,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2934,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2937,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2938,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2943,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2955,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2958,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2965,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2969,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2970,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2973,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
2986,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3005,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3006,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3010,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3013,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3017,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3038,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3049,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3050,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3052,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3055,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3070,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3072,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3073,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3074,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3075,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3076,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3077,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3078,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3079,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3080,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3081,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3082,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3083,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3084,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3102,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3110,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3125,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3127,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3128,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3129,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3130,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3133,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3150,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3166,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3185,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3188,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3207,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3218,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3225,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3228,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3229,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3232,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3245,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3247,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3255,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3260,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3265,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3276,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3295,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3311,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3323,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3328,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3344,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3346,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3349,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3351,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3372,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3382,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3398,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3404,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3420,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3424,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3426,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3438,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3444,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3446,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3449,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3456,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3469,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3470,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3478,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3479,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3496,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3497,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3510,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3515,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3520,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3525,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3553,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3558,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3561,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3589,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3592,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3600,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3611,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3612,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3630,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3635,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3642,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3643,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3672,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3680,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3689,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3691,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3693,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3701,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3704,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3711,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3715,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3718,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3724,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3737,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3740,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3741,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3742,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3762,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3766,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3767,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3768,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3770,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3774,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3777,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3781,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3807,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3808,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3810,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3816,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3818,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3848,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3849,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3853,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3863,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3882,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3897,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3904,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3908,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3928,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3935,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3938,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3945,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3955,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3965,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3966,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3967,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3968,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3988,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3990,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
3999,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
4000,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
4014,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
4017,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
4019,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
4031,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
4047,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
4054,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
4061,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
4070,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
4087,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
4096,3584,7168,False,torch.bfloat16,torch.bfloat16,False,False
67268,4096,1024,False,torch.bfloat16,torch.bfloat16,False,False
16817,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False
67268,4608,1024,False,torch.bfloat16,torch.bfloat16,False,False
8,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
16,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
24,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
32,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
40,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
48,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
56,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
64,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
72,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
80,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
88,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
96,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
104,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
112,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
120,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
128,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
130,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
132,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
136,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
164,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
165,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
166,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
179,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
181,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
185,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
202,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
208,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
216,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
217,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
220,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
223,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
233,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
236,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
245,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
248,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
249,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
257,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
262,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
263,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
266,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
273,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
276,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
277,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
286,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
326,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
333,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
347,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
348,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
349,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
350,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
353,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
357,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
362,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
365,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
369,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
372,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
378,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
382,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
391,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
394,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
396,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
397,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
408,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
424,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
426,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
428,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
433,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
438,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
444,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
448,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
450,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
453,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
461,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
468,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
469,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
471,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
473,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
487,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
488,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
489,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
498,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
499,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
509,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
513,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
519,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
522,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
530,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
545,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
546,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
547,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
554,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
562,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
569,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
575,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
578,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
579,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
584,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
586,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
605,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
607,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
617,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
621,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
626,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
631,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
633,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
635,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
637,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
643,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
644,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
647,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
649,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
662,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
666,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
679,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
687,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
694,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
712,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
722,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
723,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
727,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
732,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
733,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
734,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
735,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
736,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
738,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
746,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
754,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
765,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
766,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
768,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
772,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
775,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
777,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
779,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
786,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
793,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
794,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
798,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
827,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
828,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
833,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
835,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
836,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
837,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
842,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
843,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
853,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
862,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
863,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
869,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
872,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
873,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
885,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
893,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
897,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
907,6288,7168,False,torch.bfloat16,torch.bfloat16,False,False
